zip,freq,contribution_total,contribution_dem,contribution_rep,contribution_unk,state,latitude,longitude,population,density,avg_home_value,clinton,trump,won
12989,102,26812,9446,NA,17366,NY,44.4601,-74.0573,1024,2.6,162962,59.01%,36.52%,dem
15670,102,12977,142,2395,9571,PA,40.3987,-79.422,3345,36.9,146590,47.46%,48.18%,rep
16232,102,2333,842,541,950,PA,41.2245,-79.5194,4205,29,87293,47.46%,48.18%,rep
16345,102,22936,393,14798,7314,PA,41.9461,-79.1271,3459,15.3,114543,47.46%,48.18%,rep
17324,102,13944,1299,3060,4485,PA,40.0428,-77.1877,4206,31.2,164129,47.46%,48.18%,rep
17370,102,13961,965,938,2011,PA,40.1222,-76.7737,5041,194.9,170154,47.46%,48.18%,rep
19506,102,16138,944,5272,9792,PA,40.4551,-76.1247,7162,41.8,219409,47.46%,48.18%,rep
19567,102,6705,478,3527,2700,PA,40.3743,-76.1985,5517,92.2,163267,47.46%,48.18%,rep
20765,102,7577,1246,4074,1757,MD,38.8446,-76.5456,415,425.1,418895,60.33%,33.91%,dem
22733,102,13221,4684,1749,6788,VA,38.3392,-78.0476,1100,12,231501,49.73%,44.41%,dem
22949,102,17999,15077,NA,2922,VA,37.7924,-78.8684,1269,13.6,184848,49.73%,44.41%,dem
26807,102,17694,963,383,1573,WV,38.64,-79.3538,2593,6.5,102722,26.43%,68.50%,rep
28530,102,6998,421,1340,5237,NC,35.3757,-77.4193,6457,39.9,83135,46.17%,49.83%,rep
30527,102,34986,675,18794,15517,GA,34.4761,-83.7853,4377,61.6,194693,45.64%,50.77%,rep
35058,102,17492,397,7830,8460,AL,34.2098,-86.752,9234,55.8,116010,34.36%,62.08%,rep
38201,102,6185,2402,405,2391,TN,36.1272,-88.5134,11005,27.6,84828,34.72%,60.72%,rep
41824,102,2898,1035,250,1613,KY,37.1932,-82.8754,1099,44.1,47014,32.68%,62.52%,rep
42345,102,70303,33705,16903,18315,KY,37.2076,-87.1806,10874,29.7,92955,32.68%,62.52%,rep
45252,102,20063,1125,4291,14397,OH,39.2668,-84.6283,4336,155.9,181355,43.56%,51.69%,rep
46408,102,12203,3218,3760,3247,IN,41.5422,-87.3588,15728,674.2,37194,37.91%,56.82%,rep
49628,102,3467,2293,NA,1124,MI,44.6194,-86.2265,167,192.2,101264,47.27%,47.50%,rep
51575,102,19402,750,1340,15582,IA,41.2307,-95.6086,1477,12.8,167012,41.74%,51.15%,rep
53811,102,6002,957,NA,3875,WI,42.5359,-90.5118,3263,26.8,136204,46.45%,47.22%,rep
54211,102,15812,4537,8290,1985,WI,45.1592,-87.171,274,30.1,218462,46.45%,47.22%,rep
55031,102,9338,5678,NA,2720,MN,44.6028,-92.9467,2099,19.8,283476,46.44%,44.92%,dem
59436,102,15788,1153,4112,10523,MT,47.6143,-112.0015,2005,2.7,162053,35.75%,56.17%,rep
62501,102,10775,800,826,7901,IL,39.93397,-88.80519,2863,13,101999,55.83%,38.76%,dem
63019,102,9324,560,1310,6900,MO,38.23,-90.3825,4335,523.9,122549,38.14%,56.77%,rep
63863,102,9550,230,5081,2972,MO,36.5672,-89.9737,6201,41.4,53620,38.14%,56.77%,rep
65039,102,13962,6096,1800,5646,MO,38.7159,-92.2864,2709,15.2,198418,38.14%,56.77%,rep
66025,102,11758,4486,1700,4434,KS,38.933,-95.1022,7906,45.5,177407,36.05%,56.65%,rep
68339,102,12686,1050,743,10003,NE,40.7378,-96.8445,1298,11.7,294142,35.46%,56.18%,rep
68818,102,18259,4200,9036,4023,NE,40.8528,-98.0201,5493,11.6,142335,35.46%,56.18%,rep
72126,102,17232,4371,8480,4167,AR,34.9701,-92.8472,3645,7,78094,33.65%,60.57%,rep
73075,102,26473,7199,6186,4920,OK,34.7385,-97.2195,9564,26.7,59568,28.93%,65.32%,rep
76853,102,7890,652,2030,3908,TX,31.2167,-98.4006,1544,2.4,145375,43.24%,52.23%,rep
77076,102,188648,10598,13826,163943,TX,29.858,-95.3834,34985,2734.1,106378,43.24%,52.23%,rep
78583,102,10554,650,1831,8073,TX,26.2339,-97.5513,7322,28.9,121205,43.24%,52.23%,rep
85630,102,3068,956,952,1160,AZ,31.8973,-110.2154,1995,6,159613,45.13%,48.67%,rep
95002,102,8702,5399,NA,3303,CA,37.426,-121.9736,2146,67.6,942026,61.73%,31.62%,dem
97131,102,5332,2989,125,1618,OR,45.7216,-123.9049,2661,8.9,327669,50.07%,39.09%,dem
97378,102,3879,1485,1265,1089,OR,45.0897,-123.4003,8345,29.6,192114,50.07%,39.09%,dem
97836,102,12063,448,3777,5572,OR,45.3486,-119.5369,1842,0.8,125012,50.07%,39.09%,dem
98814,102,2764,1130,25,1189,WA,48.2526,-120.1055,666,1.2,290845,52.54%,36.83%,dem
99610,102,18841,961,9295,8377,AK,60.3164,-151.2896,1899,0.9,192432,36.55%,51.28%,rep
2822,101,27016,8924,11597,6135,RI,41.56728,-71.63266,6581,42.2,323755,54.41%,38.90%,dem
4258,101,7785,3030,60,4695,ME,44.14833,-70.33787,2580,34.1,185538,53.96%,39.15%,dem
4953,101,13292,1778,8151,3263,ME,44.8602,-69.23296,3226,42.3,124214,53.96%,39.15%,dem
5058,101,4743,2655,NA,2088,VT,43.88577,-72.26998,266,32.6,176181,56.68%,30.27%,dem
5476,101,2739,1456,NA,1283,VT,44.96307,-72.64117,3182,19.3,108453,56.68%,30.27%,dem
6242,101,10269,850,5830,3589,CT,41.89309,-72.09519,1308,20.9,215796,54.57%,40.93%,dem
6481,101,3365,931,100,2142,CT,41.53358,-72.70034,1214,274.3,242593,54.57%,40.93%,dem
6763,101,10893,1012,375,1560,CT,41.69214,-73.20196,1924,53.4,281232,54.57%,40.93%,dem
10958,101,15640,4653,4495,5130,NY,41.3627,-74.4435,3365,55.6,239176,59.01%,36.52%,dem
12185,101,7030,1993,2664,2198,NY,42.8855,-73.5437,2262,32.4,177431,59.01%,36.52%,dem
12448,101,5258,3301,1250,707,NY,42.0733,-74.2123,464,12.8,311364,59.01%,36.52%,dem
15445,101,6704,1734,1933,810,PA,39.8728,-79.6568,2692,49.5,128447,47.46%,48.18%,rep
15901,101,29839,8200,15449,6190,PA,40.326,-78.9141,3417,1092.1,26811,47.46%,48.18%,rep
16881,101,6452,1960,900,3492,PA,41.0098,-78.3214,2338,27.5,80863,47.46%,48.18%,rep
17329,101,6193,980,1275,3938,PA,39.757,-76.8153,2453,58.9,218170,47.46%,48.18%,rep
18101,101,92532,33160,1900,42522,PA,40.6026,-75.4691,4448,4305.3,61398,47.46%,48.18%,rep
20143,101,8898,4157,1135,3106,VA,38.8543,-77.5719,1156,61.1,589980,49.73%,44.41%,dem
27524,101,22398,6195,8448,7268,NC,35.404,-78.4153,13916,36.1,135878,46.17%,49.83%,rep
28372,101,26134,10800,3600,8950,NC,34.6902,-79.1834,14022,130.3,71762,46.17%,49.83%,rep
32694,101,9974,5000,825,3599,FL,29.7871,-82.1608,2454,30.9,117222,47.82%,49.02%,rep
40076,101,9235,1447,6175,1455,KY,38.1054,-85.1288,2625,17.2,137047,32.68%,62.52%,rep
44707,101,23506,867,3200,16256,OH,40.7598,-81.35,8802,247.4,46379,43.56%,51.69%,rep
45054,101,44877,533,14450,29894,OH,39.4145,-84.0511,2926,30.9,209416,43.56%,51.69%,rep
46072,101,10809,1424,3738,5457,IN,40.2817,-86.0433,8683,31.9,106586,37.91%,56.82%,rep
47220,101,97469,4537,75807,14435,IN,38.8836,-86.0486,5803,26.2,131629,37.91%,56.82%,rep
48519,101,8848,3246,1450,4152,MI,42.9859,-83.6135,7262,373.2,88419,47.27%,47.50%,rep
48655,101,9777,796,503,8378,MI,43.2863,-84.1598,5799,26.4,89227,47.27%,47.50%,rep
49616,101,9791,5498,86,3957,MI,44.5955,-86.0961,2274,20.6,129932,47.27%,47.50%,rep
49701,101,8488,2614,2397,3227,MI,45.7777,-84.7298,1045,31.8,131984,47.27%,47.50%,rep
49777,101,5156,2284,400,2422,MI,45.2969,-83.5023,1712,9.9,135147,47.27%,47.50%,rep
49930,101,8801,3348,1675,3278,MI,47.1367,-88.5654,7279,55.1,104823,47.27%,47.50%,rep
50072,101,5013,1670,1000,2343,IA,41.4709,-94.1294,2425,11.7,180739,41.74%,51.15%,rep
54228,101,11736,NA,8852,1585,WI,44.2609,-87.6447,2794,25.8,124986,46.45%,47.22%,rep
56750,101,23679,6863,350,15957,MN,47.8823,-96.2681,2300,4.2,111981,46.44%,44.92%,dem
61929,101,8548,2600,2750,3198,IL,39.7946,-88.5793,683,7.3,81947,55.83%,38.76%,dem
62828,101,11873,505,4891,6477,IL,38.19416,-88.60679,1334,6.7,65959,55.83%,38.76%,dem
65679,101,5264,174,1360,3230,MO,36.5792,-93.1263,2537,19.9,123478,38.14%,56.77%,rep
66725,101,24091,425,19983,2073,KS,37.1699,-94.8899,5556,9.4,69907,36.05%,56.65%,rep
67216,101,9737,4890,1110,3428,KS,37.6223,-97.3136,23223,756.4,69599,36.05%,56.65%,rep
68937,101,12708,5422,1081,6205,NE,40.5747,-99.8258,1554,4.5,173990,35.46%,56.18%,rep
71103,101,28059,3575,8145,16339,LA,32.4945,-93.7727,6720,794.9,23018,38.45%,58.09%,rep
73051,101,12342,1389,5650,5163,OK,35.0377,-97.2609,10399,30.9,84642,28.93%,65.32%,rep
78579,101,12567,1050,3170,8295,TX,26.0922,-97.9533,5642,211.1,58523,43.24%,52.23%,rep
80455,101,5293,1572,737,1044,CO,40.1155,-105.3886,438,5.5,355840,48.16%,43.25%,dem
83811,101,7020,1434,2422,3164,ID,48.1405,-116.1699,1255,3,192545,27.49%,59.26%,rep
84761,101,12464,500,6957,3957,UT,37.8449,-112.8323,3250,8,179495,27.46%,45.54%,rep
84783,101,8414,5291,272,2851,UT,37.2849,-113.6586,849,6.6,376232,27.46%,45.54%,rep
86018,101,18973,9577,111,9285,AZ,35.2563,-111.95,860,2.9,286230,45.13%,48.67%,rep
98851,101,12544,703,5020,5196,WA,47.383,-119.486,4295,9.8,144168,52.54%,36.83%,dem
3853,100,16283,1740,3146,11397,NH,43.63952,-71.27902,538,29.3,406603,46.98%,46.61%,dem
4353,100,6830,3393,105,2771,ME,44.20527,-69.61249,2363,19,154887,53.96%,39.15%,dem
12721,100,7070,2001,517,3152,NY,41.5644,-74.4304,6394,100.9,223020,59.01%,36.52%,dem
13328,100,25031,14736,200,8095,NY,42.9818,-75.4383,1554,30.8,124249,59.01%,36.52%,dem
13337,100,7939,3959,NA,3980,NY,42.7252,-74.9869,595,16.5,238202,59.01%,36.52%,dem
16023,100,18721,222,11258,6076,PA,40.7924,-79.76,4633,61.2,177310,47.46%,48.18%,rep
18237,100,3420,1382,610,1428,PA,40.8979,-75.9971,3386,185.2,70398,47.46%,48.18%,rep
18824,100,6249,345,2899,2225,PA,41.6932,-75.7897,1527,18.1,67851,47.46%,48.18%,rep
19933,100,10595,1507,5563,3150,DE,38.7366,-75.6088,10536,52.1,209161,53.09%,41.72%,dem
23651,100,12622,4868,NA,7254,VA,37.018,-76.3044,476,342.2,251646,49.73%,44.41%,dem
24176,100,6278,3078,678,2522,VA,37.0131,-79.6864,1387,23.9,443644,49.73%,44.41%,dem
28646,100,23012,8949,3815,10248,NC,36.0665,-81.8704,308,6.1,587469,46.17%,49.83%,rep
31052,100,10376,1693,2586,4790,GA,32.7773,-83.825,8557,47.5,138323,45.64%,50.77%,rep
37721,100,9090,770,4280,3940,TN,36.12,-83.813,12916,99.8,148088,34.72%,60.72%,rep
38063,100,28819,12970,6576,8947,TN,35.7527,-89.535,16536,22,72043,34.72%,60.72%,rep
43001,100,10057,461,1900,7696,OH,40.106,-82.6077,2810,34.9,220989,43.56%,51.69%,rep
43465,100,6497,NA,2090,3777,OH,41.5861,-83.493,5273,177.6,118784,43.56%,51.69%,rep
45334,100,27901,3365,14346,10190,OH,40.4358,-84.0457,2117,30.6,104500,43.56%,51.69%,rep
45614,100,7110,465,1201,1425,OH,38.9276,-82.2701,4825,26.8,105129,43.56%,51.69%,rep
48190,100,1714,696,NA,1018,MI,42.1244,-83.5946,157,117,151827,47.27%,47.50%,rep
54519,100,4973,2464,80,2429,WI,46.044,-89.2389,1290,5.9,163992,46.45%,47.22%,rep
60541,100,6729,480,520,4310,IL,41.51663,-88.52544,3660,14.4,230231,55.83%,38.76%,dem
61310,100,8968,1383,1500,760,IL,41.70001,-89.34996,3748,14.3,86746,55.83%,38.76%,dem
61843,100,5230,NA,2075,850,IL,40.31535,-88.38396,2368,24,143751,55.83%,38.76%,dem
68061,100,6496,1298,1425,3773,NE,41.7819,-96.2281,2403,6.4,98616,35.46%,56.18%,rep
72847,100,5652,511,970,4171,AR,35.3744,-93.2736,2405,25.4,99066,33.65%,60.57%,rep
78832,100,13420,2905,5202,4025,TX,29.3096,-100.4155,3675,1.3,66739,43.24%,52.23%,rep
79782,100,9896,NA,3548,6148,TX,32.14,-101.8099,4618,3.3,163999,43.24%,52.23%,rep
81527,100,14166,1199,1875,10667,CO,38.9744,-108.399,1853,1,315380,48.16%,43.25%,dem
97845,100,9660,1784,3593,3807,OR,44.416,-118.953,2857,15.7,151963,50.07%,39.09%,dem
99343,100,10962,495,8301,1666,WA,46.5782,-119.1373,3352,7.1,364562,52.54%,36.83%,dem
99672,100,8435,1520,2185,4580,AK,60.5136,-150.8532,3435,5,236724,36.55%,51.28%,rep
8224,99,8041,2500,2469,2722,NJ,39.59857,-74.45979,538,46.9,220877,54.99%,41.00%,dem
13329,99,10719,3479,1319,5921,NY,43.1042,-74.7643,4330,28.4,71415,59.01%,36.52%,dem
14505,99,12431,460,9450,2426,NY,43.1546,-77.1863,4925,52.6,115049,59.01%,36.52%,dem
17536,99,16800,258,6935,9607,PA,39.8257,-76.0933,2725,50.6,288485,47.46%,48.18%,rep
17578,99,35972,119,15468,20385,PA,40.2194,-76.1626,7188,188.7,205982,47.46%,48.18%,rep
17960,99,13159,871,3986,8085,PA,40.7149,-75.9484,3955,28.9,165319,47.46%,48.18%,rep
20662,99,3475,200,2980,31,MD,38.4462,-77.1983,2994,19.8,251913,60.33%,33.91%,dem
30314,99,10215,5375,NA,4441,GA,33.7561,-84.4255,24446,1836,71181,45.64%,50.77%,rep
36271,99,7027,700,2243,3314,AL,33.7788,-86.0254,5952,28.3,113663,34.36%,62.08%,rep
36319,99,15131,NA,500,14631,AL,31.3352,-85.1455,1917,8.8,74958,34.36%,62.08%,rep
41139,99,7523,900,2595,3111,KY,38.5188,-82.7212,8004,524.6,77015,32.68%,62.52%,rep
43968,99,7233,720,1160,1065,OH,40.6171,-80.6621,6212,80.9,58493,43.56%,51.69%,rep
49098,99,16960,1352,10196,4894,MI,42.1938,-86.2604,5944,71,106444,47.27%,47.50%,rep
49435,99,9882,481,3650,4291,MI,43.0532,-85.842,4138,62.5,225374,47.27%,47.50%,rep
49649,99,9349,911,2976,5462,MI,44.5756,-85.5262,7406,28.9,154799,47.27%,47.50%,rep
55325,99,17687,521,5856,7810,MN,45.1032,-94.3305,4620,23.2,174469,46.44%,44.92%,dem
61756,99,5747,20,166,5561,IL,40.03121,-88.97344,2413,10.9,120520,55.83%,38.76%,dem
63382,99,7397,4375,185,2145,MO,39.2949,-91.4883,4935,16.4,58309,38.14%,56.77%,rep
65018,99,54538,1943,16875,32990,MO,38.6224,-92.5456,7554,18.2,121413,38.14%,56.77%,rep
65080,99,15429,5323,1081,6085,MO,38.6402,-91.9673,1167,9.3,151991,38.14%,56.77%,rep
70090,99,25328,1000,12620,11708,LA,29.9694,-90.7097,7197,59.5,103660,38.45%,58.09%,rep
71485,99,30731,5188,20522,4142,LA,31.1635,-92.5322,2142,11.2,234886,38.45%,58.09%,rep
71801,99,51265,12050,35237,3773,AR,33.6736,-93.6068,16956,21.4,63959,33.65%,60.57%,rep
72031,99,7019,1412,2826,2781,AR,35.6045,-92.4758,7198,10,91553,33.65%,60.57%,rep
74525,99,43509,1309,24637,16613,OK,34.3445,-96.1418,9492,9.4,82898,28.93%,65.32%,rep
75572,99,1832,950,237,645,TX,33.1557,-94.1537,4173,18.7,92876,43.24%,52.23%,rep
76541,99,24621,2756,7720,5745,TX,31.1164,-97.7278,18198,1569.1,50961,43.24%,52.23%,rep
83274,99,10165,300,3124,6741,ID,43.3769,-112.1075,8946,39.1,164072,27.49%,59.26%,rep
85354,99,12480,977,3175,8014,AZ,33.4228,-112.9528,7547,4.3,156478,45.13%,48.67%,rep
85640,99,6621,2939,425,3257,AZ,31.5696,-111.0534,255,23,326004,45.13%,48.67%,rep
92070,99,8021,2798,1100,4123,CA,33.1476,-116.6963,829,3.6,429887,61.73%,31.62%,dem
93441,99,54634,1388,36935,16311,CA,34.6678,-120.1149,1013,10.8,816109,61.73%,31.62%,dem
1537,98,7915,4488,NA,3427,MA,42.16157,-71.89148,2289,124.3,198629,60.01%,32.81%,dem
4281,98,14580,2206,7170,4954,ME,44.24444,-70.48837,5131,48.7,122010,53.96%,39.15%,dem
4349,98,12123,5588,2848,3587,ME,44.4373,-70.06853,1049,15.2,181202,53.96%,39.15%,dem
4941,98,5188,3947,20,1221,ME,44.4654,-69.3017,1777,10.5,133811,53.96%,39.15%,dem
6280,98,4595,1427,NA,3168,CT,41.69272,-72.14033,2723,83.7,172618,54.57%,40.93%,dem
6782,98,4627,2115,NA,1172,CT,41.65467,-73.04759,2391,122.1,200062,54.57%,40.93%,dem
7504,98,8343,3833,1160,3350,NJ,40.91222,-74.14129,11498,6001.1,247287,54.99%,41.00%,dem
8241,98,10326,1000,4847,4479,NJ,39.53287,-74.48504,1153,57.7,232235,54.99%,41.00%,dem
12416,98,6050,2579,35,2547,NY,42.095,-74.2717,281,21,178950,59.01%,36.52%,dem
12507,98,6929,2783,NA,4146,NY,42.0005,-73.9199,236,46.3,365873,59.01%,36.52%,dem
12809,98,11876,2342,3243,6291,NY,43.2381,-73.4641,3493,26.9,160024,59.01%,36.52%,dem
14432,98,14200,5523,2011,6122,NY,42.9632,-77.144,6297,57.2,126188,59.01%,36.52%,dem
16038,98,8827,2509,1790,4528,PA,41.1631,-79.9796,3647,28.4,105921,47.46%,48.18%,rep
21851,98,9046,2720,2161,2987,MD,38.0714,-75.555,6869,26.7,123864,60.33%,33.91%,dem
21875,98,5517,1399,1013,3105,MD,38.4445,-75.5583,6460,106.4,154371,60.33%,33.91%,dem
22125,98,8803,2708,1876,4219,VA,38.6816,-77.2605,888,1954.1,362212,49.73%,44.41%,dem
23936,98,15720,3388,3278,9054,VA,37.4124,-78.4349,8440,14.5,117991,49.73%,44.41%,dem
24137,98,12690,1667,8030,2993,VA,36.9201,-79.6645,2674,13.4,302600,49.73%,44.41%,dem
25045,98,3641,1153,150,1674,WV,38.4539,-81.3572,5140,15.5,82493,26.43%,68.50%,rep
25840,98,9216,3010,2731,3200,WV,38.064,-81.0943,7906,43.7,87086,26.43%,68.50%,rep
29101,98,7934,1824,3970,2140,SC,34.4606,-80.2544,2889,10.8,85410,40.67%,54.94%,rep
31791,98,11906,879,4366,6563,GA,31.5393,-83.8607,12138,25.1,94015,45.64%,50.77%,rep
33974,98,10855,7977,1410,1168,FL,26.5677,-81.5954,17119,203.4,150278,47.82%,49.02%,rep
35470,98,13149,1429,4435,7285,AL,32.5843,-88.1872,4676,7.9,78197,34.36%,62.08%,rep
35555,98,16031,100,10057,5349,AL,33.6974,-87.8346,9617,12.4,63279,34.36%,62.08%,rep
36029,98,3802,1655,1250,897,AL,32.2165,-85.8888,1160,2.7,76037,34.36%,62.08%,rep
37645,98,5761,2711,953,2097,TN,36.5629,-82.6532,5044,328.5,121607,34.72%,60.72%,rep
37860,98,4246,1306,1300,1640,TN,36.2567,-83.1914,4037,62.3,136557,34.72%,60.72%,rep
43143,98,23310,804,15663,6091,OH,39.7175,-83.2806,5762,16.5,119988,43.56%,51.69%,rep
44643,98,6528,50,1007,5471,OH,40.6514,-81.3076,3585,38.2,121821,43.56%,51.69%,rep
45053,98,19765,1060,3240,14647,OH,39.3537,-84.7761,3690,48.7,226129,43.56%,51.69%,rep
46777,98,17320,400,7924,7205,IN,40.8806,-85.157,6455,43.7,132986,37.91%,56.82%,rep
47136,98,22874,1009,10245,11570,IN,38.2448,-85.9593,4711,58.2,179980,37.91%,56.82%,rep
47138,98,18220,1705,13650,2865,IN,38.6523,-85.6252,4892,22.9,108941,37.91%,56.82%,rep
52052,98,18045,2693,4776,10101,IA,42.7594,-91.119,3081,13.6,136154,41.74%,51.15%,rep
54106,98,386884,75,14900,371372,WI,44.4702,-88.4547,5286,21.1,139688,46.45%,47.22%,rep
62640,98,10118,3359,3105,3477,IL,39.43389,-89.80528,3583,19,89417,55.83%,38.76%,dem
64628,98,11081,1705,4061,3715,MO,39.7846,-93.0719,5984,15.6,56641,38.14%,56.77%,rep
65711,98,26665,2480,12474,11461,MO,37.1626,-92.2839,9212,13.2,91155,38.14%,56.77%,rep
66064,98,10645,710,775,1915,KS,38.4888,-94.962,5857,31.4,84275,36.05%,56.65%,rep
68023,98,15302,200,3925,9831,NE,41.4373,-96.0324,2247,27.9,245638,35.46%,56.18%,rep
68524,98,5550,787,450,1663,NE,40.8529,-96.7943,6077,75.5,133878,35.46%,56.18%,rep
72088,98,12587,1603,1900,9064,AR,35.6027,-92.2742,2677,62.7,72988,33.65%,60.57%,rep
77861,98,7316,435,2306,4575,TX,30.7326,-96.0911,2398,7.6,186126,43.24%,52.23%,rep
78124,98,11597,290,2750,8557,TX,29.5683,-98.1517,6353,38,213194,43.24%,52.23%,rep
78211,98,9670,1125,265,5791,TX,29.3499,-98.5638,32568,1200,74552,43.24%,52.23%,rep
95228,98,12740,5965,2059,4716,CA,37.944,-120.6423,4501,14.4,333365,61.73%,31.62%,dem
97532,98,12744,1412,3800,7532,OR,42.5297,-123.4393,2525,15.4,318086,50.07%,39.09%,dem
98394,98,12479,7539,275,4665,WA,47.3309,-122.7736,1342,77.1,367313,52.54%,36.83%,dem
1103,97,16466,12178,200,4088,MA,42.104,-72.59204,2389,2080,58577,60.01%,32.81%,dem
6331,97,7863,4355,950,2538,CT,41.69792,-71.99975,5074,49.6,201080,54.57%,40.93%,dem
10974,97,81320,727,47243,33350,NY,41.1575,-74.2008,3175,131.1,314358,59.01%,36.52%,dem
13309,97,6680,921,1836,3713,NY,43.4786,-75.344,5823,15.6,111057,59.01%,36.52%,dem
13459,97,6328,3794,725,1809,NY,42.7634,-74.5919,2405,16.9,108702,59.01%,36.52%,dem
18417,97,12879,626,4210,1873,PA,41.8117,-75.1891,1044,7.4,183970,47.46%,48.18%,rep
21650,97,2533,277,115,2141,MD,39.3126,-75.8215,290,8.3,192309,60.33%,33.91%,dem
28167,97,4195,1535,805,1855,NC,35.4732,-81.9685,2591,12.7,125419,46.17%,49.83%,rep
28675,97,12841,4865,3240,4136,NC,36.5089,-81.1384,7033,22,120632,46.17%,49.83%,rep
30401,97,21160,620,10384,4906,GA,32.5699,-82.3462,13598,20.6,61808,45.64%,50.77%,rep
35462,97,8450,2966,2609,2610,AL,32.8889,-87.9303,4258,6.2,77749,34.36%,62.08%,rep
35984,97,17661,4842,9280,3539,AL,34.5872,-85.5777,1573,11.3,122139,34.36%,62.08%,rep
37061,97,3704,360,1427,1346,TN,36.3067,-87.679,4646,20.7,89745,34.72%,60.72%,rep
37642,97,4085,274,921,2330,TN,36.5399,-82.7252,15327,98.9,119031,34.72%,60.72%,rep
39071,97,31803,125,20158,10459,MS,32.5578,-90.3235,6108,17.5,174858,40.11%,57.94%,rep
43315,97,6667,304,1180,2068,OH,40.5066,-82.9337,7272,33.6,125664,43.56%,51.69%,rep
43554,97,9187,667,6900,1130,OH,41.6656,-84.5363,2371,27,84921,43.56%,51.69%,rep
44306,97,262251,6555,1130,253909,OH,41.0479,-81.4916,21165,1047.8,35113,43.56%,51.69%,rep
44849,97,4689,200,905,3584,OH,40.8259,-83.1266,2522,17.9,62992,43.56%,51.69%,rep
45204,97,13126,1568,9131,2427,OH,39.0963,-84.5719,5773,831.1,55348,43.56%,51.69%,rep
46118,97,14173,2983,5516,5674,IN,39.6682,-86.4959,4944,35.5,169956,37.91%,56.82%,rep
50170,97,12117,NA,2092,9205,IA,41.5222,-93.1019,2803,12,128714,41.74%,51.15%,rep
52591,97,7568,1517,517,4930,IA,41.3301,-92.2019,2930,9.2,80792,41.74%,51.15%,rep
55027,97,6321,NA,630,3950,MN,44.4022,-92.5717,3068,9.9,169703,46.44%,44.92%,dem
55763,97,2514,708,600,806,MN,47.3416,-92.3446,534,1.2,130309,46.44%,44.92%,dem
56438,97,20574,2156,NA,4568,MN,46.0905,-94.8346,2922,7.9,116069,46.44%,44.92%,dem
60482,97,6341,2563,625,1781,IL,41.68735,-87.79106,10916,1749.7,163860,55.83%,38.76%,dem
60827,97,9178,1338,2540,5300,IL,41.64956,-87.63016,28577,1538.2,47682,55.83%,38.76%,dem
61241,97,10034,675,NA,3161,IL,41.4885,-90.32095,6827,152.4,118114,55.83%,38.76%,dem
61373,97,10303,846,500,8957,IL,41.39897,-88.9984,2134,16.2,147280,55.83%,38.76%,dem
61533,97,6018,50,2075,3038,IL,40.576,-89.8113,2509,22.9,113865,55.83%,38.76%,dem
61559,97,6694,1272,3450,1972,IL,40.9093,-89.7723,3263,13.1,142434,55.83%,38.76%,dem
63048,97,8443,2277,1996,3570,MO,38.2625,-90.3896,3875,380,162006,38.14%,56.77%,rep
63855,97,9088,1180,2750,2673,MO,36.0627,-90.0816,1153,5.5,54011,38.14%,56.77%,rep
68037,97,8992,295,2100,6297,NE,40.9967,-96.1948,2714,15.2,182513,35.46%,56.18%,rep
74571,97,3692,1497,300,1395,OK,34.7381,-94.9978,3486,4.4,58184,28.93%,65.32%,rep
75426,97,4500,612,1709,2004,TX,33.6236,-95.0461,4625,6.3,40123,43.24%,52.23%,rep
75783,97,15668,1960,7711,5897,TX,32.8049,-95.4302,7917,22.9,120570,43.24%,52.23%,rep
76115,97,23092,421,4520,16831,TX,32.6796,-97.3336,20507,1714.9,85096,43.24%,52.23%,rep
78052,97,8278,732,1466,6080,TX,29.2366,-98.7945,7362,65.1,171185,43.24%,52.23%,rep
79108,97,13674,370,4327,7444,TX,35.2779,-101.83,16083,41.4,117235,43.24%,52.23%,rep
83622,97,6011,2414,862,2585,ID,44.0909,-115.8243,2257,2.5,224013,27.49%,59.26%,rep
83672,97,10883,5898,825,2880,ID,44.36698,-116.9424,8287,5.5,126101,27.49%,59.26%,rep
85645,97,5315,695,751,3741,AZ,31.6723,-111.0986,2410,4.2,113028,45.13%,48.67%,rep
97049,97,2790,1380,50,1360,OR,45.3465,-121.9151,1640,4.8,254620,50.07%,39.09%,dem
97437,97,9217,2720,3200,3277,OR,44.0873,-123.3671,2914,44.8,296067,50.07%,39.09%,dem
1901,96,12003,9072,614,2317,MA,42.46102,-70.94656,1759,2633.6,245774,60.01%,32.81%,dem
12723,96,9874,3030,660,4936,NY,41.7673,-75.0563,1561,22.3,162973,59.01%,36.52%,dem
12776,96,14057,3332,5906,4819,NY,41.9609,-74.9346,2214,7.7,144297,59.01%,36.52%,dem
15834,96,13399,781,4727,1141,PA,41.5177,-78.2536,4283,8.6,59265,47.46%,48.18%,rep
15944,96,15141,6547,1606,6328,PA,40.3823,-79.0968,3081,20.3,111713,47.46%,48.18%,rep
16662,96,9035,175,4612,4198,PA,40.2951,-78.3244,5516,39.5,151614,47.46%,48.18%,rep
17970,96,22072,3302,1840,16800,PA,40.7193,-76.1924,3139,912.8,37213,47.46%,48.18%,rep
18081,96,5164,1280,2163,1721,PA,40.5565,-75.2893,155,261.6,255744,47.46%,48.18%,rep
22520,96,9205,1170,2155,4877,VA,38.1105,-76.7828,6101,22.8,194930,49.73%,44.41%,dem
