"hack_license","medallion","vendor_id","pickup_datetime","dropoff_datetime","trip_distance","trip_time_in_secs","passenger_count"," fare_amount"
"E30423BA1B05F471A82D3AA674FE4192","73680AEF1649E19ED0E3BBD9581F4713","CMT","2013-05-20 00:00:32","2013-05-20 00:09:13",3.3,521,1,11
"60B9F178B5CCECB0A701AF1DFDFC8704","5EB05EA7C74898F5C4CAB4787F383E55","CMT","2013-05-20 00:00:34","2013-05-20 00:05:28",1.9,294,1,5.5
"D8788F01E7F054ABB01A87738BA036C7","E4ED88FCD99B05ED6F072D9A104402A8","CMT","2013-05-20 00:00:34","2013-05-20 00:10:35",1.7,601,1,9
"C435A0C59D57BD3AC2683B220183E982","457160226A840C3C2471C96C7E89450A","CMT","2013-05-20 00:00:35","2013-05-20 00:08:13",2.1,457,1,9
"BB0F6E969E4482BA1B099C2E392F1222","DF66E82A3D6910207696FCDE16F884FB","CMT","2013-05-20 00:00:36","2013-05-20 00:07:42",1,426,1,8
"5F9351CC273E38A49A6CD691FFF5B980","A8262FA0AFCB6C7229F6888EAFBDE076","CMT","2013-05-20 00:00:36","2013-05-20 00:09:53",3.3,555,1,11.5
"3E4BD843AA6DAA207F32BB15A85A6FC5","AAE2710D5A5DD8FBA1D9311654527831","CMT","2013-05-20 00:00:37","2013-05-20 00:06:04",1.1,325,1,6
"0C799818CEE39C043279AEF6FF526196","1836E1591EE79F810104064B945747AB","CMT","2013-05-20 00:00:37","2013-05-20 00:25:11",18.2,1475,1,52
"4B34818B45FC57B798913A7B9473A6C0","AEAFBC622AD0D0676940BFCE87590FBA","CMT","2013-05-20 00:00:37","2013-05-20 00:03:26",0.9,168,1,5
"9B7321E06CED56A9206B31F8A20BF995","73016C846E79D8DE84A70A9D40181BE5","CMT","2013-05-20 00:00:38","2013-05-20 00:20:34",10.3,1198,1,29.5
"2A1D8ADE97CD954607DDBF771DD9B9A4","D0EC8E5B8A43A1C2C0AAE9D7DF192ECA","CMT","2013-05-20 00:00:39","2013-05-20 00:10:54",13,615,1,9.5
"61384075F7443BEEC2B64C24857C155B","9961D9B1E2F8C5BC0DFCE3CEBDD4E742","CMT","2013-05-20 00:00:40","2013-05-20 00:23:30",1.2,1370,2,22.5
"77FFDF38272A6006517D53EDA14333E2","CA6CD9BAED6A85E430F7BFC0BC84ABD0","CMT","2013-05-20 00:00:40","2013-05-20 00:01:54",1.2,74,1,3
"5C6485F9773AAB449598CEB91A0AE19E","7231A69E4E3D8D34664B4F7B76A2D1A3","CMT","2013-05-20 00:00:41","2013-05-20 00:06:52",1.9,370,1,7.5
"A741D3E897F4E13136CD51B1DC3891DF","EA1700CA119BC6E32428701C9635205A","CMT","2013-05-20 00:00:43","2013-05-20 00:07:23",1.4,400,2,7
"E47154156A597240416835E84DC8CFDB","FE96D9F40F15B9880E62FE52D4A16EE7","CMT","2013-05-20 00:00:45","2013-05-20 00:17:58",10.4,1032,1,28.5
"E5474BFF6AA62464AADD34328E3A4F87","2D4B95E2FA7B2E85118EC5CA4570FA58","CMT","2013-05-20 00:00:45","2013-05-20 00:08:07",1.2,442,1,7
"13E92EE78798515B5FCE2DD2196FDA53","6C7CB6AF6A0C533AB8CFD5B9C885EEF6","CMT","2013-05-20 00:00:45","2013-05-20 00:21:36",5.6,1252,2,19.5
"93CAB903599ADB896ED5968E151D488F","DE4ECDEF5D8A4DE9754F588F8DDDE1B0","CMT","2013-05-20 00:00:46","2013-05-20 00:13:16",4.1,749,1,14.5
"BAA76362B2630EDF65C139D3E4B9543E","2BCFBABDBFF8EA0CBB6465869C485490","CMT","2013-05-20 00:00:46","2013-05-20 00:17:01",5,974,1,17.5
"0BA36B789DC617274903E8CCFDED72C2","C020A8660E0772CFAAE1F9B3E4952D8E","CMT","2013-05-20 00:00:46","2013-05-20 00:05:49",1.5,302,2,7
"BFEBDB9087202BFC7E77483BA692367E","37DFB624D809C5607CC6719CD4861415","CMT","2013-05-20 00:00:47","2013-05-20 00:13:49",2.5,781,1,11.5
"4F6E15C0F0CFE8E98A5D791E3794AF51","FEBC8627A8EB1B29880A2DB4C06ECCE4","CMT","2013-05-20 00:00:48","2013-05-20 00:20:55",17.1,1206,1,52
"674EE08EAD160B4D078B9CA701EB1A9F","2B2CB91BE17226B2596F1AF11B2BDB30","CMT","2013-05-20 00:00:48","2013-05-20 00:14:03",2.8,793,1,12
"6397F7B8CD9FDF005AB0B34B5541A524","61FE10B2C5EC5B796CE4D38618C1FF8C","CMT","2013-05-20 00:00:49","2013-05-20 00:08:06",1.9,437,2,8.5
"EA10738180A6093C8ABDE83961DA8C66","30DB18A7927FB0496BF91BEA23D961E9","CMT","2013-05-20 00:00:49","2013-05-20 00:03:08",0.4,139,2,4
"41476B32E41DBE950EEB1716684F9181","34FB8786F97B15FFF8B708FED3D654DA","CMT","2013-05-20 00:00:49","2013-05-20 00:03:05",0.7,136,1,4
"7131A09B29C4347E661ED0CD9D010079","2299267511951CD53CDE71B72CA3E7C9","CMT","2013-05-20 00:00:50","2013-05-20 00:08:13",1.1,443,2,6.5
"FA3E9BCD80B1CC8DF406E105AF47DD1B","F10BC896D2F82BD3EFE989E29B8CEE38","CMT","2013-05-20 00:00:51","2013-05-20 00:07:03",2.9,370,1,10
"EAAD1E13363E8214BBAE1EC12FE8D7F8","CD9DEF073BAB75B8B36015D85FD3F777","CMT","2013-05-20 00:00:51","2013-05-20 00:20:01",2,1149,1,18.5
"145AA8331AB7DA163E8E566096A3354F","6BD1B641A1CD55803A21560299B985A7","CMT","2013-05-20 00:00:51","2013-05-20 00:04:30",1.5,218,1,6.5
"B7A7DDB30A3D962FF52AF8AF268904B3","20E123C813CD81EBE48A2F9CDF9D2EA2","CMT","2013-05-20 00:00:51","2013-05-20 00:07:33",2,403,1,8
"FAC1AD61DF8001D1C399387C6ABC5B09","82062F75FD9F5C2FC7CC9557344B7419","CMT","2013-05-20 00:00:51","2013-05-20 00:10:17",7.4,696,1,21
"6260FB15AACE583FC83008564ACCF9A6","42022D12B5CC96AE26F4F97296D6D04A","CMT","2013-05-20 00:00:53","2013-05-20 00:20:31",7.1,1178,1,22
"9FE955EFC4447607F182DE5E723A580E","0B62C73FEEFF9086CDEA85C8DF85A06D","CMT","2013-05-20 00:00:53","2013-05-20 00:25:08",6,1454,2,22.5
"2A0C42D296CF1C678179D4731694E667","2C159C8FCCDE50174CF6CFC07E75F1BA","CMT","2013-05-20 00:00:53","2013-05-20 00:05:20",0,267,1,6.5
"2B53FD6738FA872E185353C380B54C06","4B6F576C245243AAE75CC8E9F850DEF6","CMT","2013-05-20 00:00:53","2013-05-20 00:02:44",0.5,109,1,4
"86F26260BD3C70FACFAE02C1C57FAC38","5DA8DC2CE94EC1F9DEC3BFD0BABB1E12","CMT","2013-05-20 00:00:53","2013-05-20 00:06:34",1.6,340,1,7
"F480560FE4DC11F499C21599DD70D5FA","3537215BE6D6D1D16059C018CC057747","CMT","2013-05-20 00:00:54","2013-05-20 00:05:08",1,253,1,5.5
"6E1D7195E38AA7A36B375C1C60AD8632","DEF8097EDDE4A62BDD800ACECE092DCD","CMT","2013-05-20 00:00:54","2013-05-20 00:05:49",1,294,4,5.5
"D56409E72BD902C5AE8B61A31B0F207A","67DD83EA2A67933B2724269121BF45BB","CMT","2013-05-20 00:00:54","2013-05-20 00:13:49",8,837,2,23
"8E3865D72C7AEDFDD9F3E12D71FF0495","7896788B80BC3AD1CC9A188414181C92","CMT","2013-05-20 00:00:54","2013-05-20 00:19:32",11.2,1117,1,31.5
"00C6F8954892200C0B3C42176C6E655E","0F37E549244F994534D6A5996C786F24","CMT","2013-05-20 00:00:55","2013-05-20 00:18:32",4.4,1057,2,17
"4064DF272F25E26625F3CC5974327E6C","9A61D0125661FFFDC902042570670F0E","CMT","2013-05-20 00:00:55","2013-05-20 00:03:38",0.9,162,1,5
"9BD48C36AA0F35C8A06C2F72F45B9F20","244C9EE37A3CEDCE84669F6029AE89F9","CMT","2013-05-20 00:00:55","2013-05-20 00:08:06",1.2,430,1,7
"2E6F5709B17C98AFAAC3EBED2FBDD695","D24947B570F8620E97D94688CEECE7F4","CMT","2013-05-20 00:00:56","2013-05-20 00:12:57",4.2,720,1,13.5
"7CCC42951B7E4F4598D95EF0C2CC871E","5540EDF731F24EAF0A762A2AC3309482","CMT","2013-05-20 00:00:58","2013-05-20 00:11:42",3.4,644,1,12.5
"51C86C3799A5496D158EDC701FB8168B","927656F9178572DD7C814A946EFEF049","CMT","2013-05-20 00:00:58","2013-05-20 00:08:14",1.9,436,2,8
"AA1A444DD724D8A3CF53E023A624FA60","511B6B723C79271F051DAD41A5B34454","CMT","2013-05-20 00:00:58","2013-05-20 00:09:12",0.6,494,1,9.5
"E3FB9516BC9F81465DA21CBE5A6D886F","A286EFB230E58DCB8551AC46BE594634","CMT","2013-05-20 00:00:58","2013-05-20 00:11:16",4.8,618,1,14.5
"2C4F96BDF6191C731F5E1B69094AD5C9","036FCBDB6ABA5E1E578FA85E377A454D","CMT","2013-05-20 00:00:58","2013-05-20 00:20:46",5.3,1189,4,19
"02CE4D28DA7269C48A396BD31D0FA0F8","8D1866A9354C2A180A281CFB6DC418A5","CMT","2013-05-20 00:00:58","2013-05-20 00:04:18",0.5,198,1,4.5
"5B787F13D0B3F13FA6AF0566631D815D","9FA27533A3E87CC4280247ACCBB5B61D","CMT","2013-05-20 00:00:59","2013-05-20 00:14:52",2.7,832,3,12
"6FF73BC750C801482E54272BC6E00782","B58E6401091C7B660A2E408620D28D63","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",3.04,540,5,10.5
"7632767BBDA3FF270241EE6D197B42A7","82531DC8EBA2CC0D99984E5F3ABEA1BB","VTS","2013-05-20 00:01:00","2013-05-20 00:11:00",6.06,600,6,18
"AFE9AFE3E42E5A7160A43FC45387D697","3056502BBF64871CF4B916154336168D","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",1.56,480,1,8
"E3199D5923AEBE5B40A822068CACC8D0","2886A4D0E61E8FAD6604A02A50F1A318","VTS","2013-05-20 00:01:00","2013-05-20 00:21:00",8.5,1200,3,26.5
"2F67C2D9CB37755E9635EDCE68075B3C","8E844C821B9EC48D1C98B15C25682F19","VTS","2013-05-20 00:01:00","2013-05-20 00:23:00",6.47,1320,5,22
"CA866C496F30F47508598B6BBF7EEE0D","B5792C4FB3A8665E7C0E8C9BEF3DD470","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.19,360,2,6.5
"8B463155DD36DEFA55CEED41B4A415D5","24B467177CF6D7126A13F3ED21438E90","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",1.98,540,1,9.5
"4F506EB353599C9FC3B2E6245A0609A4","49CE3D1A9B94C392A2CB970E95DEEE8B","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",1.91,720,1,10
"D228BDE1C7E45CE8810427ABE4A02A4D","7D5EBEEF1F35996553AE89392DF504C8","VTS","2013-05-20 00:01:00","2013-05-20 00:20:00",7.25,1140,1,23
"4D42F0EB603CC39CCD21473A14FB5E6E","0081EFFCBB2AD30F9D85B3A07F5EAB45","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",2.4,540,6,10
"5E18319AF55617F252065FCE09E43514","5532D7C50F9AE6F78FEF285B772BC293","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",2.32,480,6,9
"52F2DE81AE0613BDECA1139B090C1BFE","DE147C2E840115BC5D1FC031CFFA49CC","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.14,360,3,6.5
"6BDBC7FEE3AEDAF17B8559529991FB14","F77D7F0CAAAFD815530DA3601899D25E","VTS","2013-05-20 00:01:00","2013-05-20 00:23:00",4.77,1320,2,19.5
"23D23724F9186529AEE625A7FE3AAB0E","3BD5C377A1572BB4D5C10AE58DAD0D72","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",3.08,480,1,11
"C2E619FDD06E795384B6E04B3CB4949A","DACFA6EF35923081481A22BE96339B6E","CMT","2013-05-20 00:01:00","2013-05-20 00:13:52",5.3,772,2,17
"DA13D232A95CE77BCFF45B0A51FB1BA3","3D72CA60EAF5E53676276CA3B0DD43D1","VTS","2013-05-20 00:01:00","2013-05-20 00:21:00",9.46,1200,6,28.5
"94C91DBE848CF2D688611013958218CD","69AAA9E6753311E71926AA25F92E4820","VTS","2013-05-20 00:01:00","2013-05-20 00:17:00",4.11,960,1,15
"A48537FA22D264E395F167E9A6636AAF","8F8780330EC9D5EF6D035D8009A778CB","VTS","2013-05-20 00:01:00","2013-05-20 00:18:00",7.62,1020,1,23
"00FCDAAE16EBD65BF9A8480A39BA2AAE","955188EB66EC4E13934F53AA3C990CE0","CMT","2013-05-20 00:01:00","2013-05-20 00:11:43",2,643,1,10
"BE5EDA04F6EDD9DFAA9124E64B75D306","695BD4EEBF79FC90E74A50A9C1FC0F98","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.95,360,6,8
"02B1C74D9F33D90C8852DB878AF2B66C","FBD6BE28068AB2086AE2CE3176E3DA80","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.69,420,1,8
"A0907943FD3D4D5F0BFBEDC88F37AD87","6C397F9616F28003940B3A6E3CBB2DFA","VTS","2013-05-20 00:01:00","2013-05-20 00:21:00",9.8,1200,1,28.5
"FD2B27ADB1A42F0BAE154C64905B890E","4BE867BF3A95A129DC99FD048A5B2F6C","VTS","2013-05-20 00:01:00","2013-05-20 00:14:00",4.74,780,1,15.5
"010BDF76921D5A266B8F8AC7CDECE8F4","432E9600F8089BC76767AC241695038C","VTS","2013-05-20 00:01:00","2013-05-20 00:12:00",4.16,660,1,14
"AB0516C29DE3B56FA25B5AB8E6DA101C","9C5217EB3E8AAACF4A8DA4E31F5F4CE4","VTS","2013-05-20 00:01:00","2013-05-20 00:16:00",4.82,900,5,16.5
"450577E7AB3BB8216276D0E57A541068","123762F2C365CFF2A030A8F47A435ED9","VTS","2013-05-20 00:01:00","2013-05-20 00:20:00",9.68,1140,6,28
"681EA02AB4B298F6565A8719A30BF766","7F0D6ADE60EF829A5308FB58BA817201","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",3.21,480,1,11
"3CF72F375115974D06438CA028D409EC","1CF2978577EAB95B50E142540CDCD304","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",2.44,540,1,9.5
"0EB7D386EE41A037EB1FFC66A2446C65","A6C2E746AB696850307AC390205DD82F","VTS","2013-05-20 00:01:00","2013-05-20 00:11:00",1.51,600,3,8.5
"24B3C71941791A70BA90EDF15079E2D6","9D00F31E2C114E3699A745BC9E7BFCE9","VTS","2013-05-20 00:01:00","2013-05-20 00:21:00",10.92,1200,1,52
"6CB884D96CC46CE9E6011F1584B4DA03","53F3C89E4C5052E7EA0967210665BBD4","VTS","2013-05-20 00:01:00","2013-05-20 00:19:00",5.39,1080,1,18
"645E307AA7575E2B04B6C8A74F426D06","11C762E7363639C5C67E676B02713DF6","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.35,360,1,6.5
"EC80C44184A92391686AD33DB6B121F9","A2E746DC18197E84D6628E60D6FFA66E","VTS","2013-05-20 00:01:00","2013-05-20 00:21:00",12.23,1200,1,35
"FB25DEAA100E923A3A2490ADA7AA5C3E","D19772BE914D823E17ECD60452A4CC50","VTS","2013-05-20 00:01:00","2013-05-20 00:12:00",3.06,660,6,11.5
"902EDAC9E7204DFE9045D52CEDB6E522","352608A9D2E895B5CF3A032A3199C672","VTS","2013-05-20 00:01:00","2013-05-20 00:05:00",1.97,240,1,7
"EF5ABC4F0E5F2D7B8E12EF044A9C1F11","7F417C2265786D68C44A8D7D8BF7C686","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.13,420,1,7
"E747023127A2487B81E572253F505EEA","03E7246EEAC8BA316FD974416AF7F507","VTS","2013-05-20 00:01:00","2013-05-20 00:15:00",4.6,840,5,15.5
"D380FFCE4E2E644E211ED13EE860F17B","447F77EFBBD1A01691AF050D747745D6","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",2.67,720,1,11.5
"471BB805E68644026FCEE8AD84597E75","925FAAB0AEC05317DCD15C9EA48B26B3","VTS","2013-05-20 00:01:00","2013-05-20 00:20:00",11.88,1140,1,33
"3BB509D134379888FE11C8620915D237","6166E80B7F3ABEE89D9A7CC1C248A8E0","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.87,420,1,8
"71282ECB72DC87AC999D05847853459F","CA8926EA877E8025C9A36971FD5372B2","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",2.07,480,1,8.5
"CC098458EBD75EF68C74D41DFA6852C0","B54079BCF8BB00E286A4E4EA2192FEB6","VTS","2013-05-20 00:01:00","2013-05-20 00:05:00",0.94,240,1,5
"60301539C83C08A019A9A705BC84745C","5494EF5EFDA668F383CE2D5169630EC4","VTS","2013-05-20 00:01:00","2013-05-20 00:15:00",3.67,840,1,14
"244A7FCC015CF659EC7E3BFC3688C47A","8E1304AD65AE6861005460130F2BF7CD","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.57,360,4,7.5
"128AD99072C4137C2FCD4D23A42D9CBB","E103FEF28A11D6DB0AEAEFCA5F06FC9F","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",0.84,180,2,5
"73A0AC11E240DA1ED11583B935892CF2","AA7716B044CE4CBA7C195E0176AEADF3","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",1.68,480,2,8.5
"E43FF3D0CB4E4506005E9BF87A6879DD","9C7340DA6582B2CEBF83527397FFE5B0","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",0.82,180,2,5
"C4A85E25DCE919BB44E5325DE3A62E30","F47E83A52C8401C874B99A98CCE246DF","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.22,300,1,6.5
"D07C936102BECA5D5E67F92DA4BE7715","791C0628B0DE985E7C726154581B0632","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",0.85,300,2,5.5
"88AC14C3C6C3F43E9E964A74CED8B837","A60582B24EA74057215C310935AA3493","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",4.36,720,5,13.5
"A31C5D9A568CE279E5BE50E0A8393A03","0A34A99FFA084D5791FF569897425D1C","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",0.34,300,5,5
"A128355C031D13894E1D1A0CEF3259F5","6DFCDEE8A2D9B411A49C9C5CFC809440","VTS","2013-05-20 00:01:00","2013-05-20 00:24:00",9.53,1380,1,28.5
"F6743A4B55CEA71309A04F7139EF2067","4820FE0121A7B6050A63CF8C2ECD2137","VTS","2013-05-20 00:01:00","2013-05-20 00:03:00",0.74,120,1,4
"62F9408F5AB8EA1F59C6501455F5C9E9","D41814EBC98E4ED03F5F39F7579DA784","VTS","2013-05-20 00:01:00","2013-05-20 00:27:00",11.09,1560,1,33.5
"6B118859F4259ED289C7E3F56664B119","62395CF6F235D814A29AD58664C45383","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",1.38,540,1,8
"2942ACB8A72FAF8B878F85A69489B2FF","71AEE82D433FCC6A428B0744D5D2D3D8","VTS","2013-05-20 00:01:00","2013-05-20 00:11:00",2.52,600,1,10
"C10EC6AAA435A3790AF31CC2D7155B80","DD95D2C659ACCE99E91A9A88F619BEC8","VTS","2013-05-20 00:01:00","2013-05-20 00:29:00",10.56,1680,2,33
"F37A4403C6787381D6108F0B6DDFE687","A4169121C462B127E96C3F8A8C0E320E","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.39,300,1,6.5
"2B188BA75E0FADDE2BE777E553995F5E","CACDA484948A5B5E51643BBB553011A7","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.48,420,1,7.5
"97BC0AF5D3B7E66B192EFF36990B7A49","244C3AD9998A36B88D202113EE52D006","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.13,360,1,6
"A9F126F43FAFF4097D227EA49EBCAEEF","CAC816D410FB0B7B8F3B4B1F39680F97","VTS","2013-05-20 00:01:00","2013-05-20 00:24:00",4.04,1380,2,17.5
"E0278F58E8552413018DB0FB0C60B903","424889EA2F2F8C2AE58766B3987A5802","VTS","2013-05-20 00:01:00","2013-05-20 00:05:00",1.15,240,2,6
"90A8A3BB0ECEC4156368EBC3055C8C47","A84D61ED59AE951C6F9ED131F7A1A362","VTS","2013-05-20 00:01:00","2013-05-20 00:09:00",2.7,480,1,10
"B5B2BA7BF099AC28D64F06FFE24E347A","03E147B9675557325B8C7EBC717E0F46","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.7,300,5,7
"660DF8CF957679D293533233927DAFE4","C7FB13304152D41314039EE89B03CFE6","VTS","2013-05-20 00:01:00","2013-05-20 00:23:00",12.22,1320,1,35
"F92E5095893617B51B711CFAFEBF83DF","94FDCBD4545E22964BBCE5D1332076F8","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",1.1,180,1,5
"8A4A32C99FF4A67C1BAD16CA8572BD1B","5AB0A871E990B11F8199DB1AFDE11955","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",0.85,300,1,5.5
"A13D13BE3E3EE2023BF317AA258B13D3","0200040947E2B1D081AF8F007C161F04","VTS","2013-05-20 00:01:00","2013-05-20 00:28:00",17.19,1620,5,47
"065E6620DA6B4673494DD3CE210EC35E","7743CA34B1B21715BB9A107CF700849A","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",2.98,540,1,11.5
"483C1649342D0F0DFDC4AEEB6B2CAD6E","753BC0484097BB236807E896DC2241DF","VTS","2013-05-20 00:01:00","2013-05-20 00:12:00",3.04,660,5,11
"1102D9FBF8195B1A4D1CB5E7E621808B","9DC9E6A87805440BC1222380A37626DA","CMT","2013-05-20 00:01:00","2013-05-20 00:36:45",14.7,2145,1,44.5
"86D79EAF5CDB72CB943FAC698DDC9E49","21A7261D9F52200BF05AF887128344B9","VTS","2013-05-20 00:01:00","2013-05-20 00:11:00",2.08,600,1,9.5
"DBA7895F91AA86AB6E3502F8BF5592C0","E0DBB7F0BABEA16EF771E3B3BCDD7A9C","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.43,300,5,6.5
"AFDE7E85975AD0F0F4774E4897B8A124","DE4952D04246E55D7660B1A262F77DE7","VTS","2013-05-20 00:01:00","2013-05-20 00:15:00",4.03,840,2,14.5
"3CD4E9D83C93D3BFE51CA561F152592D","667667069247E305D215FF2A555183D9","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",0.58,180,1,4.5
"5861DC6C9D7541231B05C7821D3E2FAD","FE198A04C2D0461169E3DD300E8854A9","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",0.91,300,1,5.5
"092344FFCED9D338D7C0DB41F4734953","7ECA17A5ED46F42FBFC853413B2D4322","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.91,420,2,8
"CD92B72D14A3A88FE135641B51BD9F57","003EEA559FA61800874D4F6805C4A084","VTS","2013-05-20 00:01:00","2013-05-20 00:07:00",1.1,360,2,5.5
"F5FBCCEA1D840B81E06FC9E7A3F7E95F","67ECEA008EF4B5C5C023B2D41FADDA6B","VTS","2013-05-20 00:01:00","2013-05-20 00:24:00",10.82,1380,1,32
"C4490BBA742AA95D11CCB24B174912CA","3BEE74136086FA06224A575719741705","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",1.21,540,2,7.5
"3E8783B29ABF15A4F5B475D928D2A7BD","75FC48DEAAAFCF2B788AAFAEADA90955","VTS","2013-05-20 00:01:00","2013-05-20 00:03:00",0.69,120,1,4.5
"242CCD0DD513946208893F4494CDC052","7219E4C7C68C04DCCCFBA39D793AC641","VTS","2013-05-20 00:01:00","2013-05-20 00:22:00",6.37,1260,1,21.5
"5B11BD0D9CDFE3722C401FBA4BFD6FC2","1066F50D87BD0F9D8DC7D4E469FCE3D4","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",3.26,720,2,12.5
"AD2231FBF539D2EB765C312CF07D645B","1C3C83900062C9AA932F91C77854D1A0","VTS","2013-05-20 00:01:00","2013-05-20 00:17:00",5.41,960,5,18
"AFA6F24049D155CDD357478B435435AE","5A1B1E7E7466145FA1CF552E493A4C91","VTS","2013-05-20 00:01:00","2013-05-20 00:26:00",16.45,1500,1,52
"628BD040976D08B687A2699217157F5F","61693E1D5D2EC1818DF6F5EFBEC6225F","VTS","2013-05-20 00:01:00","2013-05-20 00:26:00",17.57,1500,3,52
"70FE3616EA54F94C8EE7104D486BF927","455375859B7C841ECB99E7401B39EBA5","VTS","2013-05-20 00:01:00","2013-05-20 00:14:00",3.35,780,1,13
"D8EAD42755D56E052385CC3C78E05F30","F53E203354CBBFCD8B2C51528033A67A","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.67,420,4,7.5
"9FAEB2634E5A75B9EA221C4DEFEF6B3D","38E96880D8FA6F4482985C4E8A9CF3ED","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",4.25,720,1,14
"BD920F78C0031EC2DE5D4FFD61F9421F","ACA3F651087BFE75A1C713749B04D5B4","VTS","2013-05-20 00:01:00","2013-05-20 00:14:00",7.35,780,1,21.5
"D6E996978EF7BCF4B755ECBA99BA2B7F","468244D1361B8A3EB8D206CC394BC9E9","VTS","2013-05-20 00:01:00","2013-05-20 00:16:00",4.67,900,1,16
"3ABD5DB69A5477D69D828A5C8D593214","31854227FBB0CAFB9BDB865C2BACA8FF","VTS","2013-05-20 00:01:00","2013-05-20 00:05:00",0.96,240,2,5
"0AFF66B199F466F81D7D469A4D932C1D","9F1F27280ACE1C0159EAFB1A7FF03771","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.72,420,1,8
"9B748B53F822DB43D8FF9BA88DC25563","A8A34A71C596617DB288916DC5012E76","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",2.82,420,1,10.5
"DEF7DC1592397F0C2564B0ABFA2A7CF4","85720A3C71973D86C8CA39B0B79B6968","VTS","2013-05-20 00:01:00","2013-05-20 00:13:00",4.11,720,1,14
"559946CB283643A1C61FEEF2A64D66C0","8D7BF8356EF4A676E1D83481A6CBF56F","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.38,300,6,6.5
"27D3ABDEA2C20FA7BC38F78E1EB62E5A","8CE757F6FB166778D9B279F83C9904E0","VTS","2013-05-20 00:01:00","2013-05-20 00:06:00",1.86,300,1,7.5
"D2216FC598ADDBCF7B819C974CAF610C","0781677ADD121C0A9EAA66F5E17F88B3","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",0.67,180,1,4.5
"309EFB2CA891C1A947E72CADE70D7A4B","655E773C92FA446353D5C8B7416BE818","VTS","2013-05-20 00:01:00","2013-05-20 00:04:00",0.85,180,6,5
"DDA55C31D07DDA942982138A706A026B","B73668FE07B7EB48C94796D90985D4AB","VTS","2013-05-20 00:01:00","2013-05-20 00:14:00",3.76,780,1,13.5
"8AF4527CF6E40B6E0A48BA68E2ADA1DD","6B514B32B1858E99EEA5B533E16C16F9","VTS","2013-05-20 00:01:00","2013-05-20 00:10:00",1.77,540,1,8
"BD1BF51AE9B9159A0BF4383B266DAE8E","DD201ED470BCF3F7E08D5AA473FF0DC8","VTS","2013-05-20 00:01:00","2013-05-20 00:12:00",1.95,660,1,10
"D6BBE88E80155AF77D78F34408329605","CD84F285A569F171066653D97073B8CF","VTS","2013-05-20 00:01:00","2013-05-20 00:18:00",2.46,1020,1,10
"FF8C7EFBC62A05658546DD375F67CACB","7016853653D25E38DAE4AA242EDC795E","VTS","2013-05-20 00:01:00","2013-05-20 00:08:00",1.33,420,6,7
